"","SCHOOL.CODE","PUBLIC..PRIVATE","Public.School.District.ID","PUBLIC.SCHOOL.DISTRICT","CITY","COUNTY","SCHOOL.NAME","ENROLLMENT","UP_TO_DATE","CONDITIONAL","PME","PBE_BETA","DTP","POLIO","MMR","HEPB","VARICELLA","REPORTED","DTP_Perc","POLIO_Perc","MMR_Perc","HEPB_Perc","UP_TO_DATE_Perc","CONDITIONAL_Perc"
"5035",6110712,"PUBLIC","636800","SIERRA SANDS UNIFIED","RIDGECREST","KERN","GATEWAY ELEMENTARY",53,32,17,0,4,39,36,35,43,45,"Y",73.5849056603774,67.9245283018868,66.0377358490566,81.1320754716981,60.377358490566,32.0754716981132
"5036",124586,"PUBLIC","636805","SIERRA UNIFIED","PRATHER","FRESNO","FOOTHILL ELEMENTARY",71,56,2,0,13,56,56,57,58,58,"Y",78.8732394366197,78.8732394366197,80.2816901408451,81.6901408450704,78.8732394366197,2.8169014084507
"5037",6035331,"PUBLIC","636820","SILVER VALLEY UNIFIED","FORT IRWIN","SAN BERNARDINO","CONGRESSMAN JERRY LEWIS ELEMENTARY",239,232,5,0,2,232,234,232,237,237,"Y",97.071129707113,97.907949790795,97.071129707113,99.163179916318,97.071129707113,2.09205020920502
"5038",6035406,"PUBLIC","636820","SILVER VALLEY UNIFIED","NEWBERRY SPRINGS","SAN BERNARDINO","NEWBERRY SPRINGS ELEMENTARY",25,23,0,2,0,23,23,23,23,23,"Y",92,92,92,92,92,0
"5039",6035455,"PUBLIC","636820","SILVER VALLEY UNIFIED","YERMO","SAN BERNARDINO","YERMO ELEMENTARY",31,27,3,0,1,29,29,28,28,30,"Y",93.5483870967742,93.5483870967742,90.3225806451613,90.3225806451613,87.0967741935484,9.67741935483871
"5040",6055636,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","ARROYO ELEMENTARY",30,24,4,0,2,25,25,26,26,26,"Y",83.3333333333333,83.3333333333333,86.6666666666667,86.6666666666667,80,13.3333333333333
"5041",6055651,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","BERYLWOOD ELEMENTARY",95,82,11,0,2,83,83,84,93,93,"Y",87.3684210526316,87.3684210526316,88.421052631579,97.8947368421053,86.3157894736842,11.5789473684211
"5042",6055669,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","BIG SPRINGS ELEMENTARY",91,87,3,0,1,88,89,89,89,90,"Y",96.7032967032967,97.8021978021978,97.8021978021978,97.8021978021978,95.6043956043956,3.2967032967033
"5043",6055685,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","CRESTVIEW ELEMENTARY",53,51,2,0,0,52,53,52,53,53,"Y",98.1132075471698,100,98.1132075471698,100,96.2264150943396,3.77358490566038
"5044",6055693,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","GARDEN GROVE ELEMENTARY",61,59,2,0,0,60,60,60,61,61,"Y",98.3606557377049,98.3606557377049,98.3606557377049,100,96.7213114754098,3.27868852459016
"5045",6055701,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","HOLLOW HILLS ELEMENTARY",102,98,1,0,3,99,99,99,98,99,"Y",97.0588235294118,97.0588235294118,97.0588235294118,96.078431372549,96.078431372549,0.980392156862745
"5046",6055719,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","KATHERINE ELEMENTARY",37,30,5,2,0,33,32,31,32,33,"Y",89.1891891891892,86.4864864864865,83.7837837837838,86.4864864864865,81.0810810810811,13.5135135135135
"5047",6055727,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","KNOLLS ELEMENTARY",36,35,1,0,0,35,36,35,36,36,"Y",97.2222222222222,100,97.2222222222222,100,97.2222222222222,2.77777777777778
"5048",6055735,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","LINCOLN ELEMENTARY",25,10,15,0,0,13,13,15,17,17,"Y",52,52,60,68,40,60
"5049",6055743,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","MADERA ELEMENTARY",104,80,17,0,7,81,84,89,92,92,"Y",77.8846153846154,80.7692307692308,85.5769230769231,88.4615384615385,76.9230769230769,16.3461538461538
"5050",6055750,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","MOUNTAIN VIEW ELEMENTARY",19,15,1,0,3,15,15,15,16,16,"Y",78.9473684210526,78.9473684210526,78.9473684210526,84.2105263157895,78.9473684210526,5.26315789473684
"5051",6055768,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","PARK VIEW ELEMENTARY",25,22,3,0,0,23,23,24,24,25,"Y",92,92,96,96,88,12
"5052",6055776,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","SANTA SUSANA ELEMENTARY",29,28,1,0,0,28,28,28,28,28,"Y",96.551724137931,96.551724137931,96.551724137931,96.551724137931,96.551724137931,3.44827586206897
"5053",6055784,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","SIMI ELEMENTARY",18,18,0,0,0,18,18,18,18,18,"Y",100,100,100,100,100,0
"5054",6055792,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","SYCAMORE ELEMENTARY",63,61,2,0,0,63,62,62,61,63,"Y",100,98.4126984126984,98.4126984126984,96.8253968253968,96.8253968253968,3.17460317460317
"5055",6055800,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","TOWNSHIP ELEMENTARY",82,65,12,0,5,66,66,68,74,74,"Y",80.4878048780488,80.4878048780488,82.9268292682927,90.2439024390244,79.2682926829268,14.6341463414634
"5056",6055818,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","VISTA ELEMENTARY",100,93,7,0,0,94,95,96,96,98,"Y",94,95,96,96,93,7
"5057",6067284,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","JUSTIN ELEMENTARY",30,26,3,0,1,28,28,27,27,29,"Y",93.3333333333333,93.3333333333333,90,90,86.6666666666667,10
"5058",6067292,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","WHITE OAK ELEMENTARY",90,64,25,0,1,66,72,81,82,81,"Y",73.3333333333333,80,90,91.1111111111111,71.1111111111111,27.7777777777778
"5059",6084917,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","ATHERWOOD ELEMENTARY",86,81,0,0,5,81,81,81,81,81,"Y",94.1860465116279,94.1860465116279,94.1860465116279,94.1860465116279,94.1860465116279,0
"5060",6115653,"PUBLIC","636840","SIMI VALLEY UNIFIED","SIMI VALLEY","VENTURA","WOOD RANCH ELEMENTARY",92,80,10,0,2,83,85,83,86,86,"Y",90.2173913043478,92.3913043478261,90.2173913043478,93.4782608695652,86.9565217391304,10.8695652173913
"5061",6025795,"PUBLIC","636960","SNELLING-MERCED FALLS UNION ELEMENTARY","SNELLING","MERCED","SNELLING-MERCED FALLS ELEMENTARY",12,12,0,0,0,12,12,12,12,12,"Y",100,100,100,100,100,0
"5062",110718,"PUBLIC","636970","SNOWLINE JOINT UNIFIED","VICTORVILLE","SAN BERNARDINO","VISTA VERDE ELEMENTARY",84,82,2,0,0,82,82,82,84,84,"Y",97.6190476190476,97.6190476190476,97.6190476190476,100,97.6190476190476,2.38095238095238
"5063",6036461,"PUBLIC","636970","SNOWLINE JOINT UNIFIED","PHELAN","SAN BERNARDINO","PHELAN ELEMENTARY",97,74,21,0,2,75,79,79,84,89,"Y",77.319587628866,81.4432989690722,81.4432989690722,86.5979381443299,76.2886597938144,21.6494845360825
"5064",6037394,"PUBLIC","636970","SNOWLINE JOINT UNIFIED","WRIGHTWOOD","SAN BERNARDINO","WRIGHTWOOD ELEMENTARY",33,29,1,0,3,29,29,29,29,30,"Y",87.8787878787879,87.8787878787879,87.8787878787879,87.8787878787879,87.8787878787879,3.03030303030303
"5065",6106710,"PUBLIC","636970","SNOWLINE JOINT UNIFIED","PHELAN","SAN BERNARDINO","BALDY MESA ELEMENTARY",140,112,15,0,13,117,113,113,122,121,"Y",83.5714285714286,80.7142857142857,80.7142857142857,87.1428571428571,80,10.7142857142857
"5066",6108260,"PUBLIC","636970","SNOWLINE JOINT UNIFIED","PINON HILLS","SAN BERNARDINO","PINON HILLS ELEMENTARY",64,47,17,0,0,50,52,48,55,56,"Y",78.125,81.25,75,85.9375,73.4375,26.5625
"5067",6112924,"PUBLIC","636970","SNOWLINE JOINT UNIFIED","PHELAN","SAN BERNARDINO","HERITAGE",60,52,3,0,5,55,55,52,55,55,"Y",91.6666666666667,91.6666666666667,86.6666666666667,91.6666666666667,86.6666666666667,5
"5068",6040455,"PUBLIC","636990","SOLANA BEACH ELEMENTARY","SOLANA BEACH","SAN DIEGO","SKYLINE ELEMENTARY",27,21,0,0,6,21,21,21,21,21,"Y",77.7777777777778,77.7777777777778,77.7777777777778,77.7777777777778,77.7777777777778,0
"5069",6070882,"PUBLIC","636990","SOLANA BEACH ELEMENTARY","SOLANA BEACH","SAN DIEGO","SOLANA VISTA ELEMENTARY",131,122,4,0,5,125,126,124,124,126,"Y",95.4198473282443,96.1832061068702,94.6564885496183,94.6564885496183,93.1297709923664,3.05343511450382
"5070",6106140,"PUBLIC","636990","SOLANA BEACH ELEMENTARY","SAN DIEGO","SAN DIEGO","SOLANA HIGHLANDS ELEMENTARY",97,92,0,0,5,92,92,92,92,92,"Y",94.8453608247423,94.8453608247423,94.8453608247423,94.8453608247423,94.8453608247423,0
"5071",6111181,"PUBLIC","636990","SOLANA BEACH ELEMENTARY","RANCHO SANTA FE","SAN DIEGO","SOLANA SANTA FE ELEMENTARY",48,44,2,0,2,46,46,46,44,46,"Y",95.8333333333333,95.8333333333333,95.8333333333333,91.6666666666667,91.6666666666667,4.16666666666667
"5072",6112353,"PUBLIC","636990","SOLANA BEACH ELEMENTARY","SAN DIEGO","SAN DIEGO","CARMEL CREEK ELEMENTARY",108,103,0,0,5,103,103,103,103,103,"Y",95.3703703703704,95.3703703703704,95.3703703703704,95.3703703703704,95.3703703703704,0
"5073",106336,"PUBLIC","637050","SOLEDAD UNIFIED","SOLEDAD","MONTEREY","FRANK LEDESMA ELEMENTARY",79,79,0,0,0,79,79,79,79,79,"Y",100,100,100,100,100,0
"5074",111088,"PUBLIC","637050","SOLEDAD UNIFIED","SOLEDAD","MONTEREY","JACK FRANSCIONI ELEMENTARY",77,76,0,0,1,76,76,76,76,76,"Y",98.7012987012987,98.7012987012987,98.7012987012987,98.7012987012987,98.7012987012987,0
"5075",6026686,"PUBLIC","637050","SOLEDAD UNIFIED","SOLEDAD","MONTEREY","SAN VICENTE ELEMENTARY",63,62,0,0,1,62,62,62,62,62,"Y",98.4126984126984,98.4126984126984,98.4126984126984,98.4126984126984,98.4126984126984,0
"5076",6105472,"PUBLIC","637050","SOLEDAD UNIFIED","SOLEDAD","MONTEREY","GABILAN ELEMENTARY",61,61,0,0,0,61,61,61,61,61,"Y",100,100,100,100,100,0
"5077",6118756,"PUBLIC","637050","SOLEDAD UNIFIED","SOLEDAD","MONTEREY","ROSE FERRERO ELEMENTARY",136,136,0,0,0,136,136,136,136,136,"Y",100,100,100,100,100,0
"5078",6046072,"PUBLIC","637110","SOLVANG ELEMENTARY","SOLVANG","SANTA BARBARA","SOLVANG ELEMENTARY",93,83,0,0,10,83,83,83,83,83,"Y",89.247311827957,89.247311827957,89.247311827957,89.247311827957,89.247311827957,0
"5079",6055834,"PUBLIC","637140","SOMIS UNION","SOMIS","VENTURA","SOMIS ELEMENTARY",31,23,7,0,1,27,27,27,27,28,"Y",87.0967741935484,87.0967741935484,87.0967741935484,87.0967741935484,74.1935483870968,22.5806451612903
"5080",105866,"PUBLIC","637200","SONOMA VALLEY UNIFIED","SONOMA","SONOMA","WOODLAND STAR CHARTER",53,37,9,0,7,42,41,42,41,43,"Y",79.2452830188679,77.3584905660377,79.2452830188679,77.3584905660377,69.811320754717,16.9811320754717
"5081",6052252,"PUBLIC","637200","SONOMA VALLEY UNIFIED","GLEN ELLEN","SONOMA","DUNBAR ELEMENTARY",49,47,2,0,0,48,47,48,49,49,"Y",97.9591836734694,95.9183673469388,97.9591836734694,100,95.9183673469388,4.08163265306122
"5082",6052260,"PUBLIC","637200","SONOMA VALLEY UNIFIED","SONOMA","SONOMA","EL VERANO ELEMENTARY",83,81,2,0,0,81,82,82,83,83,"Y",97.5903614457831,98.7951807228916,98.7951807228916,100,97.5903614457831,2.40963855421687
"5083",6052278,"PUBLIC","637200","SONOMA VALLEY UNIFIED","SONOMA","SONOMA","FLOWERY ELEMENTARY",63,61,0,0,2,61,61,61,61,61,"Y",96.8253968253968,96.8253968253968,96.8253968253968,96.8253968253968,96.8253968253968,0
"5084",6052286,"PUBLIC","637200","SONOMA VALLEY UNIFIED","SONOMA","SONOMA","PRESTWOOD ELEMENTARY",63,60,0,0,3,60,60,60,60,60,"Y",95.2380952380952,95.2380952380952,95.2380952380952,95.2380952380952,95.2380952380952,0
"5085",6052294,"PUBLIC","637200","SONOMA VALLEY UNIFIED","SONOMA","SONOMA","SASSARINI ELEMENTARY",83,83,0,0,0,83,83,83,83,83,"Y",100,100,100,100,100,0
"5086",6111678,"PUBLIC","637200","SONOMA VALLEY UNIFIED","SONOMA","SONOMA","SONOMA CHARTER",24,22,2,0,0,23,22,23,23,23,"Y",95.8333333333333,91.6666666666667,95.8333333333333,95.8333333333333,91.6666666666667,8.33333333333333
"5087",6054910,"PUBLIC","637230","SONORA ELEMENTARY","SONORA","TUOLUMNE","SONORA ELEMENTARY",98,87,2,0,9,87,89,89,89,89,"Y",88.7755102040816,90.8163265306122,90.8163265306122,90.8163265306122,88.7755102040816,2.04081632653061
"5088",126920,"PUBLIC","637290","SOQUEL UNION ELEMENTARY","CAPITOLA","SANTA CRUZ","OPAL CLIFFS",49,27,20,0,2,31,33,30,43,45,"Y",63.265306122449,67.3469387755102,61.2244897959184,87.7551020408163,55.1020408163265,40.8163265306122
"5089",6049977,"PUBLIC","637290","SOQUEL UNION ELEMENTARY","SANTA CRUZ","SANTA CRUZ","SANTA CRUZ GARDENS ELEMENTARY",64,58,4,0,2,59,58,58,58,60,"Y",92.1875,90.625,90.625,90.625,90.625,6.25
"5090",6049985,"PUBLIC","637290","SOQUEL UNION ELEMENTARY","SOQUEL","SANTA CRUZ","SOQUEL ELEMENTARY",76,59,3,0,14,60,61,60,62,62,"Y",78.9473684210526,80.2631578947368,78.9473684210526,81.578947368421,77.6315789473684,3.94736842105263
"5091",6111421,"PUBLIC","637290","SOQUEL UNION ELEMENTARY","SOQUEL","SANTA CRUZ","MAIN STREET ELEMENTARY",54,40,5,0,9,43,42,42,43,45,"Y",79.6296296296296,77.7777777777778,77.7777777777778,79.6296296296296,74.0740740740741,9.25925925925926
"5092",6054928,"PUBLIC","637320","SOULSBYVILLE ELEMENTARY","SOULSBYVILLE","TUOLUMNE","SOULSBYVILLE ELEMENTARY",58,40,14,0,4,40,41,41,52,52,"Y",68.9655172413793,70.6896551724138,70.6896551724138,89.6551724137931,68.9655172413793,24.1379310344828
"5093",111203,"PUBLIC","637350","SOUTH BAY UNION ELEMENTARY","EUREKA","HUMBOLDT","ALDER GROVE CHARTER",27,14,0,0,13,14,14,14,14,14,"Y",51.8518518518518,51.8518518518518,51.8518518518518,51.8518518518518,51.8518518518518,0
"5095",6008163,"PUBLIC","637350","SOUTH BAY UNION ELEMENTARY","EUREKA","HUMBOLDT","PINE HILL ELEMENTARY",69,50,16,0,3,58,60,58,60,58,"Y",84.0579710144928,86.9565217391304,84.0579710144928,86.9565217391304,72.463768115942,23.1884057971014
"5096",6040463,"PUBLIC","637380","SOUTH BAY UNION","IMPERIAL BEACH","SAN DIEGO","BAYSIDE ELEMENTARY",59,58,1,0,0,59,59,58,59,59,"Y",100,100,98.3050847457627,100,98.3050847457627,1.69491525423729
"5097",6040471,"PUBLIC","637380","SOUTH BAY UNION","IMPERIAL BEACH","SAN DIEGO","CENTRAL ELEMENTARY",98,94,2,0,2,94,95,95,96,96,"Y",95.9183673469388,96.9387755102041,96.9387755102041,97.9591836734694,95.9183673469388,2.04081632653061
"5098",6040489,"PUBLIC","637380","SOUTH BAY UNION","SAN DIEGO","SAN DIEGO","EMORY ELEMENTARY",48,48,0,0,0,48,48,48,48,48,"Y",100,100,100,100,100,0
"5099",6040505,"PUBLIC","637380","SOUTH BAY UNION","IMPERIAL BEACH","SAN DIEGO","IMPERIAL BEACH CHARTER",116,95,14,0,7,98,98,99,105,107,"Y",84.4827586206897,84.4827586206897,85.3448275862069,90.5172413793103,81.8965517241379,12.0689655172414
"5100",6040513,"PUBLIC","637380","SOUTH BAY UNION","SAN DIEGO","SAN DIEGO","NESTOR LANGUAGE ACADEMY CHARTER",118,118,0,0,0,118,118,118,118,118,"Y",100,100,100,100,100,0
"5101",6040521,"PUBLIC","637380","SOUTH BAY UNION","IMPERIAL BEACH","SAN DIEGO","ONEONTA ELEMENTARY",128,121,6,0,1,121,124,124,127,127,"Y",94.53125,96.875,96.875,99.21875,94.53125,4.6875
"5102",6040539,"PUBLIC","637380","SOUTH BAY UNION","SAN DIEGO","SAN DIEGO","SUNNYSLOPE ELEMENTARY",60,58,1,0,1,58,58,59,59,59,"Y",96.6666666666667,96.6666666666667,98.3333333333333,98.3333333333333,96.6666666666667,1.66666666666667
"5103",6067029,"PUBLIC","637380","SOUTH BAY UNION","SAN DIEGO","SAN DIEGO","GODFREY G. BERRY ELEMENTARY",71,70,1,0,0,71,71,70,71,71,"Y",100,100,98.5915492957747,100,98.5915492957747,1.40845070422535
"5104",6094973,"PUBLIC","637380","SOUTH BAY UNION","SAN DIEGO","SAN DIEGO","HOWARD PENCE ELEMENTARY",80,79,0,0,1,79,79,79,79,79,"Y",98.75,98.75,98.75,98.75,98.75,0
"5105",6098487,"PUBLIC","637380","SOUTH BAY UNION","SAN YSIDRO","SAN DIEGO","GEORGE NICOLOFF ELEMENTARY",145,135,10,0,0,139,138,139,142,143,"Y",95.8620689655172,95.1724137931034,95.8620689655172,97.9310344827586,93.1034482758621,6.89655172413793
"5106",6116008,"PUBLIC","637380","SOUTH BAY UNION","SAN DIEGO","SAN DIEGO","TEOFILO MENDOZA",121,115,5,0,1,116,116,117,119,120,"Y",95.8677685950413,95.8677685950413,96.6942148760331,98.3471074380165,95.0413223140496,4.13223140495868
"5107",6010060,"PUBLIC","637470","SOUTH FORK UNION","WELDON","KERN","SOUTH FORK ELEMENTARY",24,20,3,0,1,21,21,20,23,23,"Y",87.5,87.5,83.3333333333333,95.8333333333333,83.3333333333333,12.5
"5108",6022768,"PUBLIC","637500","SOUTH PASADENA UNIFIED","SOUTH PASADENA","LOS ANGELES","ARROYO VISTA ELEMENTARY",94,85,2,0,7,86,86,86,85,86,"Y",91.4893617021277,91.4893617021277,91.4893617021277,90.4255319148936,90.4255319148936,2.12765957446809
"5109",6022776,"PUBLIC","637500","SOUTH PASADENA UNIFIED","SOUTH PASADENA","LOS ANGELES","MARENGO ELEMENTARY",144,130,2,0,12,132,132,130,132,132,"Y",91.6666666666667,91.6666666666667,90.2777777777778,91.6666666666667,90.2777777777778,1.38888888888889
"5110",6022784,"PUBLIC","637500","SOUTH PASADENA UNIFIED","SOUTH PASADENA","LOS ANGELES","MONTEREY HILLS ELEMENTARY",127,97,18,0,12,104,109,107,113,114,"Y",81.8897637795276,85.8267716535433,84.251968503937,88.9763779527559,76.3779527559055,14.1732283464567
"5111",6045041,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SOUTH SAN FRANCISCO","SAN MATEO","BURI BURI ELEMENTARY",97,95,1,0,1,96,96,96,95,96,"Y",98.9690721649485,98.9690721649485,98.9690721649485,97.9381443298969,97.9381443298969,1.03092783505155
"5112",6045082,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SOUTH SAN FRANCISCO","SAN MATEO","LOS CERRITOS ELEMENTARY",52,52,0,0,0,52,52,52,52,52,"Y",100,100,100,100,100,0
"5113",6045090,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SOUTH SAN FRANCISCO","SAN MATEO","MARTIN ELEMENTARY",79,77,2,0,0,78,78,77,78,79,"Y",98.7341772151899,98.7341772151899,97.4683544303797,98.7341772151899,97.4683544303797,2.53164556962025
"5114",6045108,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SAN BRUNO","SAN MATEO","MONTE VERDE ELEMENTARY",81,80,1,0,0,80,81,81,80,81,"Y",98.7654320987654,100,100,98.7654320987654,98.7654320987654,1.23456790123457
"5115",6045116,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SOUTH SAN FRANCISCO","SAN MATEO","PONDEROSA ELEMENTARY",72,72,0,0,0,72,72,72,72,72,"Y",100,100,100,100,100,0
"5116",6045132,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","DALY CITY","SAN MATEO","SKYLINE ELEMENTARY",57,57,0,0,0,57,57,57,57,57,"Y",100,100,100,100,100,0
"5117",6045140,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SOUTH SAN FRANCISCO","SAN MATEO","SPRUCE ELEMENTARY",123,123,0,0,0,123,123,123,123,123,"Y",100,100,100,100,100,0
"5118",6045157,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","SOUTH SAN FRANCISCO","SAN MATEO","SUNSHINE GARDENS ELEMENTARY",71,71,0,0,0,71,71,71,71,71,"Y",100,100,100,100,100,0
"5119",6068282,"PUBLIC","637530","SOUTH SAN FRANCISCO UNIFIED","DALY CITY","SAN MATEO","JUNIPERO SERRA ELEMENTARY",52,52,0,0,0,52,52,52,52,52,"Y",100,100,100,100,100,0
"5120",6022800,"PUBLIC","637560","SOUTH WHITTIER ELEMENTARY","WHITTIER","LOS ANGELES","CARMELA ELEMENTARY",64,62,1,0,1,62,63,63,63,63,"Y",96.875,98.4375,98.4375,98.4375,96.875,1.5625
"5121",6022818,"PUBLIC","637560","SOUTH WHITTIER ELEMENTARY","WHITTIER","LOS ANGELES","HOWARD J. MCKIBBEN ELEMENTARY",62,62,0,0,0,62,62,62,62,62,"Y",100,100,100,100,100,0
"5122",6022826,"PUBLIC","637560","SOUTH WHITTIER ELEMENTARY","WHITTIER","LOS ANGELES","LAKE MARIE ELEMENTARY",48,46,2,0,0,47,47,46,48,46,"Y",97.9166666666667,97.9166666666667,95.8333333333333,100,95.8333333333333,4.16666666666667
"5123",6022834,"PUBLIC","637560","SOUTH WHITTIER ELEMENTARY","WHITTIER","LOS ANGELES","LOMA VISTA ELEMENTARY",82,80,2,0,0,80,81,82,81,82,"Y",97.5609756097561,98.780487804878,100,98.780487804878,97.5609756097561,2.4390243902439
"5124",6022842,"PUBLIC","637560","SOUTH WHITTIER ELEMENTARY","WHITTIER","LOS ANGELES","LOS ALTOS ELEMENTARY",101,65,36,0,0,81,79,83,97,99,"Y",80.1980198019802,78.2178217821782,82.1782178217822,96.039603960396,64.3564356435644,35.6435643564356
"5127",6008239,"PUBLIC","637590","SOUTHERN HUMBOLDT JOINT UNIFIED","WHITETHORN","HUMBOLDT","WHITETHORN ELEMENTARY",15,6,0,0,9,6,6,6,6,6,"Y",40,40,40,40,40,0
"5128",111377,"PUBLIC","637620","SOUTHERN KERN UNIFIED","ROSAMOND","KERN","WESTPARK ELEMENTARY",156,149,4,2,1,150,150,151,153,153,"Y",96.1538461538462,96.1538461538462,96.7948717948718,98.0769230769231,95.5128205128205,2.56410256410256
"5129",6010045,"PUBLIC","637620","SOUTHERN KERN UNIFIED","ROSAMOND","KERN","ROSAMOND ELEMENTARY",122,108,11,0,3,110,112,111,117,118,"Y",90.1639344262295,91.8032786885246,90.983606557377,95.9016393442623,88.5245901639344,9.01639344262295
"5130",6035133,"PUBLIC","637650","SOUTHSIDE ELEMENTARY","HOLLISTER","SAN BENITO","SOUTHSIDE ELEMENTARY",19,19,0,0,0,19,19,19,19,19,"Y",100,100,100,100,100,0
"5131",6120893,"PUBLIC","637680","SPENCER VALLEY ELEMENTARY","SIMI VALLEY","SAN DIEGO","CALIFORNIA VIRTUAL ACADEMY @ SAN DIEGO",171,107,0,0,64,107,107,107,107,107,"Y",62.5730994152047,62.5730994152047,62.5730994152047,62.5730994152047,62.5730994152047,0
"5132",6026694,"PUBLIC","637710","SPRECKELS UNION ELEMENTARY","SPRECKELS","MONTEREY","SPRECKELS ELEMENTARY",100,94,5,0,1,96,96,96,97,99,"Y",96,96,96,97,94,5
"5133",6054365,"PUBLIC","637770","SPRINGVILLE UNION ELEMENTARY","SPRINGVILLE","TULARE","SPRINGVILLE ELEMENTARY",24,23,0,0,1,23,23,23,23,23,"Y",95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,0
"5134",6117964,"PUBLIC","637830","SAINT HELENA UNIFIED","ST. HELENA","NAPA","SAINT HELENA PRIMARY",80,67,7,0,6,69,71,69,73,74,"Y",86.25,88.75,86.25,91.25,83.75,8.75
"5135",6010078,"PUBLIC","637890","STANDARD ELEMENTARY","BAKERSFIELD","KERN","HIGHLAND ELEMENTARY",119,109,8,1,1,112,115,116,112,116,"Y",94.1176470588235,96.6386554621849,97.4789915966387,94.1176470588235,91.5966386554622,6.72268907563025
"5136",6010086,"PUBLIC","637890","STANDARD ELEMENTARY","BAKERSFIELD","KERN","STANDARD ELEMENTARY",77,64,9,0,4,71,72,70,72,64,"Y",92.2077922077922,93.5064935064935,90.9090909090909,93.5064935064935,83.1168831168831,11.6883116883117
"5137",6010102,"PUBLIC","637890","STANDARD ELEMENTARY","BAKERSFIELD","KERN","WINGLAND ELEMENTARY",129,114,10,2,3,117,121,120,119,121,"Y",90.6976744186046,93.7984496124031,93.0232558139535,92.2480620155039,88.3720930232558,7.75193798449612
"5138",105700,"PUBLIC","637950","STANISLAUS UNION ELEMENTARY","MODESTO","STANISLAUS","MARY LOU DIETERICH ELEMENTARY",107,102,1,0,4,103,103,102,103,103,"Y",96.2616822429907,96.2616822429907,95.3271028037383,96.2616822429907,95.3271028037383,0.934579439252336
"5139",6053060,"PUBLIC","637950","STANISLAUS UNION ELEMENTARY","MODESTO","STANISLAUS","JOSEPHINE CHRYSLER ELEMENTARY",99,99,0,0,0,99,99,99,99,99,"Y",100,100,100,100,100,0
"5140",6053078,"PUBLIC","637950","STANISLAUS UNION ELEMENTARY","MODESTO","STANISLAUS","STANISLAUS ELEMENTARY",44,43,1,0,0,44,43,44,44,44,"Y",100,97.7272727272727,100,100,97.7272727272727,2.27272727272727
"5141",6098297,"PUBLIC","637950","STANISLAUS UNION ELEMENTARY","MODESTO","STANISLAUS","GEORGE EISENHUT ELEMENTARY",78,74,2,0,2,74,76,74,76,76,"Y",94.8717948717949,97.4358974358974,94.8717948717949,97.4358974358974,94.8717948717949,2.56410256410256
"5142",6108302,"PUBLIC","637950","STANISLAUS UNION ELEMENTARY","MODESTO","STANISLAUS","AGNES M. BAPTIST ELEMENTARY",75,72,0,0,3,72,72,72,72,72,"Y",96,96,96,96,96,0
